Date,Type,Treatment,Replicate,Replicate_color,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_(mmol/kgSW),TCO2_(mmol/kgSW),pH,pH_out_TA_DIC,fCO2_out_(matm)_TA_DIC,pCO2_out_(matm)_TA_DIC,HCO3_out_(mmol/kgSW)_TA_DIC,CO3_out_(mmol/kgSW)_TA_DIC,CO2_out_(mmol/kgSW)_TA_DIC,B_Alk_out_(mmol/kgSW)_TA_DIC,OH_out_(mmol/kgSW)_TA_DIC,P_Alk_out_(mmol/kgSW)_TA_DIC,Si_Alk_out_(mmol/kgSW)_TA_DIC,Revelle_out_TA_DIC,WCa_out_TA_DIC,WAr_out_TA_DIC,xCO2_out_(dry_at_1_atm)_(ppm)_TA_DIC,_,pH_out_TA_pH,fCO2_out_(matm)_TA_pH,pCO2_out_(matm)_TA_pH,HCO3_out_(mmol/kgSW)_TA_pH,CO3_out_(mmol/kgSW)_TA_pH,CO2_out_(mmol/kgSW)_TA_pH,B_Alk_out_(mmol/kgSW)_TA_pH,OH_out_(mmol/kgSW)_TA_pH,P_Alk_out_(mmol/kgSW)_TA_pH,Si_Alk_out_(mmol/kgSW)_TA_pH,Revelle_out_TA_pH,WCa_out_TA_pH,WAr_out_TA_pH,xCO2_out_(dry_at_1_atm)_(ppm)_TA_pH,_,pH_out_DIC_pH,fCO2_out_(matm)_DIC_pH,pCO2_out_(matm)_DIC_pH,HCO3_out_(mmol/kgSW)_DIC_pH,CO3_out_(mmol/kgSW)_DIC_pH,CO2_out_(mmol/kgSW)_DIC_pH,B_Alk_out_(mmol/kgSW)_DIC_pH,OH_out_(mmol/kgSW)_DIC_pH,P_Alk_out_(mmol/kgSW)_DIC_pH,Si_Alk_out_(mmol/kgSW)_DIC_pH,Revelle_out_DIC_pH,WCa_out_DIC_pH,WAr_out_DIC_pH,xCO2_out_(dry_at_1_atm)_(ppm)_DIC_pH
5/17/2023,Adults,7.5,E,,17.2,26.09,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,7.5,F,,17.1,26.09,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,8,D,,17.2,25.98,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,8,E,,17.4,26.17,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,8,F,,17.2,26.07,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,7,C,,17.2,26.07,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,7,E,,17.1,26.11,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2023,Adults,7,F,,17.1,26.12,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7.5,D,,17.2,26.39,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7.5,E,,17.2,26.05,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7.5,F,,17.2,26.32,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,8,D,,17,26.38,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,8,E,,17,26.41,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,8,F,,17,26.35,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7,C,,17,26.4,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7,E,,17,26.28,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2023,Adults,7,F,,17.1,26.39,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7.5,D,,17.1,25.9,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7.5,E,,17.2,5.57,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7.5,F,,17.1,25.81,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,8,D,,17,25.92,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,8,E,,17.2,25.91,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,8,F,,17.5,26.16,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7,C,,17,25.94,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7,E,,17,25.92,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2023,Adults,7,F,,17.1,25.89,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7.5,D,,17.5,25.66,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7.5,E,,17.7,25.89,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7.5,F,,17.6,25.74,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,8,D,,17,25.76,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,8,E,,17,25.8,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,8,F,,17.1,25.79,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7,C,,17.2,25.79,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7,E,,17.2,25.73,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2023,Adults,7,F,,17.4,25.74,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7.5,D,,17.5,20.94,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7.5,E,,17.7,20.53,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7.5,F,,17.6,20.98,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,8,D,,17.7,20.3,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,8,E,,17.7,24.21,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,8,F,,17.6,20.52,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7,C,,17.4,20.75,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7,E,,17.4,20.72,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,Adults,7,F,,17.6,20.86,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7.5,D,,17.1,24.93,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7.5,E,,17.3,24.77,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7.5,F,,17.2,24.82,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,8,D,,17.1,24.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,8,E,,17.1,25,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,8,F,,17.1,24.83,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7,C,,17.1,24.81,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7,E,,17.1,24.92,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2023,Adults,7,F,,17,24.81,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7.5,D,,16.8,25.65,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7.5,E,,16.8,25.36,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7.5,F,,16.8,25.59,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,8,D,,17,25.61,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,8,E,,17,25.65,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,8,F,,16.8,25.51,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7,C,,16.8,25.56,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7,E,,16.8,25.62,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2023,Adults,7,F,,16.9,25.65,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7.5,D,,16,25.75,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7.5,E,,15.9,25.73,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7.5,F,,16,25.73,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,8,D,,16,25.74,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,8,E,,16,25.71,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,8,F,,16,25.73,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7,C,,15.9,25.74,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7,E,,16,25.73,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,Adults,7,F,,15.9,25.75,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2023,Adults,7.5,D,,16.1,25.56,9.47,22.89,1888.32,,7.6162,,,,,,,,,,,,,,,,7.71,823.3,826.3,1749.7,55.7,31.4,26.1,1.2,0,0,17.833,1.41,0.88,841.3,,,,,,,,,,,,,,,
5/25/2023,Adults,7.5,E,,16,25.57,9.65,22.67,1879.48,,7.6377,,,,,,,,,,,,,,,,7.73,778.2,781,1735.6,57.7,29.8,27.2,1.2,0,0,17.591,1.46,0.91,795.1,,,,,,,,,,,,,,,
5/25/2023,Adults,7.5,F,,16,25.56,9.67,22.84,1882.96,,7.6203,,,,,,,,,,,,,,,,7.715,810.6,813.5,1743.7,55.9,31.1,26.3,1.2,0,0,17.789,1.42,0.89,828.2,,,,,,,,,,,,,,,
5/25/2023,Adults,8,D,,16,25.68,9.78,22.87,1878.5,,7.7568,,,,,,,,,,,,,,,,7.856,566.9,568.9,1690.6,75.4,21.7,35.6,1.6,0,0,15.733,1.91,1.19,579.1,,,,,,,,,,,,,,,
5/25/2023,Adults,8,E,,16,25.37,9.7,22.72,1882.78,,7.7443,,,,,,,,,,,,,,,,7.841,592.3,594.4,1702.1,72.6,22.7,33.9,1.5,0,0,16.087,1.84,1.15,605.1,,,,,,,,,,,,,,,
5/25/2023,Adults,8,F,,16,25.67,9.65,22.89,1879.42,,7.7409,,,,,,,,,,,,,,,,7.84,590.7,592.9,1697.7,72.9,22.6,34.4,1.6,0,0,15.991,1.84,1.15,603.5,,,,,,,,,,,,,,,
5/25/2023,Adults,7,C,,16,25.69,9,22.71,1881.1,,7.5605,,,,,,,,,,,,,,,,7.651,946.6,950,1759.2,48.9,36.2,23.2,1,0,0,18.38,1.24,0.77,967.1,,,,,,,,,,,,,,,
5/25/2023,Adults,7,E,,16,25,8.73,22.58,1883.88,,7.5385,,,,,,,,,,,,,,,,7.626,1014.6,1018.2,1770.7,45.6,39,21.1,0.9,0,0,18.757,1.16,0.72,1036.6,,,,,,,,,,,,,,,
5/25/2023,Adults,7,F,,16,26.63,8.74,23.11,1878.52,,7.5804,,,,,,,,,,,,,,,,7.677,877.6,880.7,1745.9,52.9,33.4,25.8,1.1,0,0,17.85,1.33,0.84,896.6,,,,,,,,,,,,,,,
5/26/2023,Adults,7.5,D,,15.7,25.97,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,7.5,E,,15.7,26.03,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,7.5,F,,15.7,26.01,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,8,D,,15.7,26.01,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,8,E,,15.8,25.58,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,8,F,,15.7,25.99,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,7,C,,15.7,26.03,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,7,E,,15.7,25.99,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2023,Adults,7,F,,15.7,25.99,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7.5,D,,16.8,26.02,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7.5,E,,16.7,26.05,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7.5,F,,16.7,26.04,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,8,D,,17.4,25.72,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,8,E,,16.8,25.88,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,8,F,,16.9,26.02,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7,C,,16.8,26.04,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7,E,,16.8,26.02,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,Adults,7,F,,16.7,26.06,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7.5,D,,16.5,26.19,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7.5,E,,16.4,26.23,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7.5,F,,16.5,26.24,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,8,D,,16.5,26.23,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,8,E,,16.5,26.15,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,8,F,,16.5,26.2,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7,C,,16.4,26.22,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7,E,,16.5,26.01,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2023,Adults,7,F,,16.5,25.58,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7.5,D,,17.4,25.95,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7.5,E,,17.3,26.96,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7.5,F,,17.3,25.94,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,8,D,,17.5,25.93,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,8,E,,17.6,25.89,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,8,F,,17.6,25.93,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7,C,,17.4,25.94,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7,E,,17.3,25.98,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2023,Adults,7,F,,17.3,26,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7.5,D,,17.7,25.63,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7.5,E,,17.7,25.61,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7.5,F,,17.7,25.54,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,8,D,,17.7,25.63,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,8,E,,17.8,25.62,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,8,F,,17.7,25.64,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7,C,,17.6,25.64,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7,E,,17.6,25.64,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2023,Adults,7,F,,17.6,25.62,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2023,Adults,7.5,D,,17.1,25.36,9.09,22.82,1891.43,,7.6372,,,,,,,,,,,,,,,,7.716,816.2,819.1,1746.6,58.3,30.3,26.9,1.3,0,0,17.575,1.48,0.93,835,,,,,,,,,,,,,,,
6/2/2023,Adults,7.5,E,,17.1,25.41,9.02,22.58,1888.52,,7.6566,,,,,,,,,,,,,,,,7.733,781.6,784.3,1738.5,60.4,29,27.9,1.3,0,0,17.344,1.53,0.96,799.5,,,,,,,,,,,,,,,
6/2/2023,Adults,7.5,F,,17.1,25.36,8.99,22.64,1887.64,,7.6495,,,,,,,,,,,,,,,,7.726,794.3,797.1,1739.9,59.5,29.5,27.4,1.3,0,0,17.442,1.51,0.95,812.5,,,,,,,,,,,,,,,
6/2/2023,Adults,8,D,,17,25.48,9.16,22.59,1889.17,,7.8354,,,,,,,,,,,,,,,,7.918,489.8,491.5,1669.2,88.6,18.2,40.8,2,0,0,14.548,2.25,1.41,501,,,,,,,,,,,,,,,
6/2/2023,Adults,8,E,,17,25.2,9.14,22.75,1883.22,,7.8707,,,,,,,,,,,,,,,,7.956,443.8,445.3,1648.1,94.8,16.5,43.4,2.2,0,0,14.013,2.41,1.51,453.9,,,,,,,,,,,,,,,
6/2/2023,Adults,8,F,,16.9,25.45,9.15,22.78,1886.86,,7.7477,,,,,,,,,,,,,,,,7.832,608.2,610.3,1703.2,73.9,22.7,34.2,1.7,0,0,15.947,1.87,1.17,622,,,,,,,,,,,,,,,
6/2/2023,Adults,7,C,,16.9,25.4,8.72,22.69,1886.98,,7.5377,,,,,,,,,,,,,,,,7.614,1045.1,1048.8,1771.5,46.5,39,21.6,1,0,0,18.555,1.18,0.74,1068.8,,,,,,,,,,,,,,,
6/2/2023,Adults,7,E,,16.9,25.38,8.73,22.8,1887.98,,7.4953,,,,,,,,,,,,,,,,7.572,1160.2,1164.3,1782.7,42.4,43.3,19.7,0.9,0,0,18.757,1.08,0.67,1186.5,,,,,,,,,,,,,,,
6/2/2023,Adults,7,F,,17,25.46,8.69,22.81,1888.77,,7.5448,,,,,,,,,,,,,,,,7.622,1026.6,1030.2,1770.6,47.5,38.2,22.1,1,0,0,18.473,1.21,0.76,1050,,,,,,,,,,,,,,,
6/3/2023,Adults,7.5,D,,17.2,25.68,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,7.5,E,,17.2,25.75,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,7.5,F,,17.2,25.74,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,8,D,,16.8,25.7,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,8,E,,16.8,25.8,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,8,F,,16.9,25.78,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,7,C,,16.9,25.78,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,7,E,,16.9,25.77,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2023,Adults,7,F,,17.2,25.74,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7.5,D,,17,25.85,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7.5,E,,17,25.83,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7.5,F,,17,25.85,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,8,D,,16.6,25.79,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,8,E,,16.8,25.74,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,8,F,,16.7,25.89,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7,C,,16.8,25.89,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7,E,,16.8,25.89,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2023,Adults,7,F,,16.8,25.83,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,7.5,D,,17.1,26.01,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,7.5,E,,17,25.72,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,7.5,F,,17.1,25.85,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,8,D,,17.1,25.95,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,8,E,,17,25.4,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,8,F,,17.1,25.79,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2023,Adults,7,C,,17,25.75,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
