Date,Age_DPF,Treatment,Replicate,Length_mm,Length_um
1/27/2023,164,High OA,B,31.88,31880
1/27/2023,164,High OA,B,25.01,25010
1/27/2023,164,High OA,B,18.99,18990
1/27/2023,164,High OA,B,21.11,21110
1/27/2023,164,High OA,B,26.32,26320
1/27/2023,164,High OA,B,26.48,26480
1/27/2023,164,High OA,B,20.12,20120
1/27/2023,164,High OA,B,30.56,30560
1/27/2023,164,High OA,B,19.97,19970
1/27/2023,164,High OA,B,27.53,27530
1/27/2023,164,High OA,B,15.04,15040
1/27/2023,164,High OA,B,22.27,22270
1/27/2023,164,High OA,B,26.46,26460
1/27/2023,164,High OA,B,28.8,28800
1/27/2023,164,High OA,B,26.54,26540
1/27/2023,164,High OA,B,18.45,18450
1/27/2023,164,High OA,B,20.2,20200
1/27/2023,164,High OA,B,16.28,16280
1/27/2023,164,High OA,B,19.15,19150
1/27/2023,164,High OA,B,10.32,10320
1/27/2023,164,High OA,B,23.58,23580
1/27/2023,164,High OA,B,19.93,19930
1/27/2023,164,High OA,B,25.94,25940
1/27/2023,164,High OA,B,29.03,29030
1/27/2023,164,High OA,B,22.16,22160
1/27/2023,164,High OA,B,28.62,28620
1/27/2023,164,High OA,B,27.12,27120
1/27/2023,164,High OA,B,12.1,12100
1/27/2023,164,High OA,B,15.05,15050
1/27/2023,164,High OA,B,16.14,16140
1/27/2023,164,High OA,B,23.72,23720
1/27/2023,164,High OA,B,20.75,20750
1/27/2023,164,High OA,B,25.18,25180
1/27/2023,164,High OA,B,16.33,16330
1/27/2023,164,High OA,B,22.35,22350
1/27/2023,164,High OA,B,24.87,24870
1/27/2023,164,High OA,B,29.28,29280
1/27/2023,164,High OA,B,12.32,12320
1/27/2023,164,High OA,B,25.28,25280
1/27/2023,164,High OA,B,25.53,25530
1/27/2023,164,High OA,B,18.08,18080
1/27/2023,164,High OA,B,39.22,39220
1/27/2023,164,High OA,B,18.52,18520
1/27/2023,164,High OA,B,27.78,27780
1/27/2023,164,High OA,B,27.05,27050
1/27/2023,164,High OA,B,29.93,29930
1/27/2023,164,High OA,B,32.49,32490
1/27/2023,164,High OA,B,20.86,20860
1/27/2023,164,High OA,B,15.67,15670
1/27/2023,164,High OA,B,21.54,21540
1/27/2023,164,High OA,B,27.07,27070
1/27/2023,164,High OA,B,10.58,10580
1/27/2023,164,High OA,B,13.71,13710
1/27/2023,164,High OA,B,18.82,18820
1/27/2023,164,High OA,B,17.84,17840
1/27/2023,164,High OA,B,19.85,19850
1/27/2023,164,High OA,B,18.32,18320
1/27/2023,164,High OA,B,14.16,14160
1/27/2023,164,High OA,B,31.06,31060
1/27/2023,164,High OA,B,26.3,26300
1/27/2023,164,High OA,B,24.74,24740
1/27/2023,164,High OA,B,12.36,12360
1/27/2023,164,High OA,B,18.52,18520
1/27/2023,164,High OA,B,28.48,28480
1/27/2023,164,High OA,B,10.9,10900
1/27/2023,164,High OA,B,20.55,20550
1/27/2023,164,High OA,B,28.95,28950
1/27/2023,164,High OA,B,17.58,17580
1/27/2023,164,High OA,B,17.18,17180
1/27/2023,164,High OA,B,15.56,15560
1/27/2023,164,High OA,B,7.92,7920
1/27/2023,164,High OA,B,7.02,7020
1/27/2023,164,High OA,B,9.54,9540
1/27/2023,164,High OA,B,8.27,8270
1/27/2023,164,High OA,B,8.83,8830
1/27/2023,164,High OA,B,6.97,6970
1/27/2023,164,High OA,B,5.42,5420
1/27/2023,164,High OA,C,31.01,31010
1/27/2023,164,High OA,C,32.71,32710
1/27/2023,164,High OA,C,27.63,27630
1/27/2023,164,High OA,C,25.54,25540
1/27/2023,164,High OA,C,24.21,24210
1/27/2023,164,High OA,C,25.99,25990
1/27/2023,164,High OA,C,31.79,31790
1/27/2023,164,High OA,C,32.63,32630
1/27/2023,164,High OA,C,31.39,31390
1/27/2023,164,High OA,C,26.83,26830
1/27/2023,164,High OA,C,21.84,21840
1/27/2023,164,High OA,C,27.69,27690
1/27/2023,164,High OA,C,28.36,28360
1/27/2023,164,High OA,C,24.73,24730
1/27/2023,164,High OA,C,19.72,19720
1/27/2023,164,High OA,C,17.1,17100
1/27/2023,164,High OA,C,16.42,16420
1/27/2023,164,High OA,C,30.25,30250
1/27/2023,164,High OA,C,25.57,25570
1/27/2023,164,High OA,C,26.47,26470
1/27/2023,164,High OA,C,23.96,23960
1/27/2023,164,High OA,C,33.25,33250
1/27/2023,164,High OA,C,26.55,26550
1/27/2023,164,High OA,C,25.05,25050
1/27/2023,164,High OA,C,19.8,19800
1/27/2023,164,High OA,C,21.73,21730
1/27/2023,164,High OA,C,13.84,13840
1/27/2023,164,High OA,C,32.46,32460
1/27/2023,164,High OA,C,20.96,20960
1/27/2023,164,High OA,C,35.74,35740
1/27/2023,164,High OA,C,29.02,29020
1/27/2023,164,High OA,C,27.28,27280
1/27/2023,164,High OA,C,14.56,14560
1/27/2023,164,High OA,C,13.07,13070
1/27/2023,164,High OA,C,26.27,26270
1/27/2023,164,High OA,C,26.35,26350
1/27/2023,164,High OA,C,19.16,19160
1/27/2023,164,High OA,C,19.9,19900
1/27/2023,164,High OA,C,10.17,10170
1/27/2023,164,High OA,C,21.51,21510
1/27/2023,164,High OA,C,13.49,13490
1/27/2023,164,High OA,C,17.93,17930
1/27/2023,164,High OA,C,23.73,23730
1/27/2023,164,High OA,C,27.61,27610
1/27/2023,164,High OA,C,20.53,20530
1/27/2023,164,High OA,C,10.52,10520
1/27/2023,164,High OA,C,13.76,13760
1/27/2023,164,High OA,C,22.49,22490
1/27/2023,164,High OA,C,24.4,24400
1/27/2023,164,High OA,C,11.82,11820
1/27/2023,164,High OA,C,14.4,14400
1/27/2023,164,High OA,C,30.4,30400
1/27/2023,164,High OA,C,24.38,24380
1/27/2023,164,High OA,C,15.61,15610
1/27/2023,164,High OA,C,15.42,15420
1/27/2023,164,High OA,C,28.31,28310
1/27/2023,164,High OA,C,29.55,29550
1/27/2023,164,High OA,C,29.37,29370
1/27/2023,164,High OA,C,20.77,20770
1/27/2023,164,High OA,C,32.09,32090
1/27/2023,164,High OA,C,27.37,27370
1/27/2023,164,High OA,C,28.17,28170
1/27/2023,164,High OA,C,30.98,30980
1/27/2023,164,High OA,C,27.27,27270
1/27/2023,164,High OA,C,20.51,20510
1/27/2023,164,High OA,C,12.15,12150
1/27/2023,164,High OA,C,19.46,19460
1/27/2023,164,High OA,C,21.76,21760
1/27/2023,164,High OA,C,25.55,25550
1/27/2023,164,High OA,C,30.52,30520
1/27/2023,164,High OA,C,29.05,29050
1/27/2023,164,High OA,C,27.14,27140
1/27/2023,164,High OA,C,29.4,29400
1/27/2023,164,High OA,C,25.75,25750
1/27/2023,164,High OA,C,18.41,18410
1/27/2023,164,High OA,D,24.83,24830
1/27/2023,164,High OA,D,21.08,21080
1/27/2023,164,High OA,D,29.42,29420
1/27/2023,164,High OA,D,31.12,31120
1/27/2023,164,High OA,D,30.2,30200
1/27/2023,164,High OA,D,24.88,24880
1/27/2023,164,High OA,D,16.69,16690
1/27/2023,164,High OA,D,30.75,30750
1/27/2023,164,High OA,D,25.54,25540
1/27/2023,164,High OA,D,22.91,22910
1/27/2023,164,High OA,D,25.42,25420
1/27/2023,164,High OA,D,30.05,30050
1/27/2023,164,High OA,D,13.15,13150
1/27/2023,164,High OA,D,26.95,26950
1/27/2023,164,High OA,D,25.81,25810
1/27/2023,164,High OA,D,20.07,20070
1/27/2023,164,High OA,D,19.1,19100
1/27/2023,164,High OA,D,19.19,19190
1/27/2023,164,High OA,D,17.32,17320
1/27/2023,164,High OA,D,12.07,12070
1/27/2023,164,High OA,D,16.1,16100
1/27/2023,164,High OA,D,16.88,16880
1/27/2023,164,High OA,D,21.11,21110
1/27/2023,164,High OA,D,21.21,21210
1/27/2023,164,High OA,D,30.38,30380
1/27/2023,164,High OA,D,18.21,18210
1/27/2023,164,High OA,D,33.66,33660
1/27/2023,164,High OA,D,13.9,13900
1/27/2023,164,High OA,D,14.57,14570
1/27/2023,164,High OA,D,13.79,13790
1/27/2023,164,High OA,D,14.47,14470
1/27/2023,164,High OA,D,32.44,32440
1/27/2023,164,High OA,D,24.31,24310
1/27/2023,164,High OA,D,24.9,24900
1/27/2023,164,High OA,D,25.1,25100
1/27/2023,164,High OA,D,9.18,9180
1/27/2023,164,High OA,D,16,16000
1/27/2023,164,High OA,D,18.73,18730
1/27/2023,164,High OA,D,15.85,15850
1/27/2023,164,High OA,D,19.8,19800
1/27/2023,164,High OA,D,20.6,20600
1/27/2023,164,High OA,D,13.71,13710
1/27/2023,164,High OA,D,33.28,33280
1/27/2023,164,High OA,D,28.42,28420
1/27/2023,164,High OA,D,30.18,30180
1/27/2023,164,High OA,D,25.61,25610
1/27/2023,164,High OA,D,14.05,14050
1/27/2023,164,High OA,D,17.02,17020
1/27/2023,164,High OA,D,10.47,10470
1/27/2023,164,High OA,D,11.56,11560
1/27/2023,164,High OA,D,29.24,29240
1/27/2023,164,High OA,D,23.39,23390
1/27/2023,164,High OA,D,29.84,29840
1/27/2023,164,High OA,D,19.89,19890
1/27/2023,164,High OA,D,16.69,16690
1/27/2023,164,High OA,D,24.07,24070
1/27/2023,164,High OA,D,29.63,29630
1/27/2023,164,High OA,D,18.95,18950
1/27/2023,164,High OA,D,31.31,31310
1/27/2023,164,High OA,D,32.34,32340
1/27/2023,164,High OA,D,21.18,21180
1/27/2023,164,High OA,D,24.91,24910
1/27/2023,164,High OA,D,21.59,21590
1/27/2023,164,High OA,D,14.94,14940
1/27/2023,164,High OA,D,25.52,25520
1/27/2023,164,High OA,D,25.15,25150
1/27/2023,164,High OA,D,16.8,16800
1/27/2023,164,High OA,D,24.4,24400
1/27/2023,164,High OA,D,18.85,18850
1/27/2023,164,High OA,D,29.29,29290
1/27/2023,164,High OA,D,25.45,25450
1/27/2023,164,High OA,D,25.7,25700
1/27/2023,164,High OA,D,27.9,27900
1/27/2023,164,High OA,D,20.8,20800
1/27/2023,164,High OA,D,27.16,27160
1/27/2023,164,High OA,D,19.03,19030
1/27/2023,164,High OA,D,14.18,14180
1/27/2023,164,High OA,D,26.67,26670
1/27/2023,164,High OA,D,26.34,26340
1/27/2023,164,High OA,D,12.39,12390
1/27/2023,164,High OA,D,18.12,18120
1/27/2023,164,High OA,D,22.81,22810
1/27/2023,164,High OA,D,8.67,8670
2/27/23,195,Low OA,A,32.08,32080
2/27/23,195,Low OA,A,37.95,37950
2/27/23,195,Low OA,A,25.55,25550
2/27/23,195,Low OA,A,39.11,39110
2/27/23,195,Low OA,A,36.04,36040
2/27/23,195,Low OA,A,39.5,39500
2/27/23,195,Low OA,A,36.6,36600
2/27/23,195,Low OA,A,38.12,38120
2/27/23,195,Low OA,A,27.58,27580
2/27/23,195,Low OA,A,39.42,39420
2/27/23,195,Low OA,A,26.06,26060
2/27/23,195,Low OA,A,44.1,44100
2/27/23,195,Low OA,A,39.46,39460
2/27/23,195,Low OA,A,32.58,32580
2/27/23,195,Low OA,A,38.2,38200
2/27/23,195,Low OA,A,32.7,32700
2/27/23,195,Low OA,A,40.72,40720
2/27/23,195,Low OA,A,30.48,30480
2/27/23,195,Low OA,A,36.87,36870
2/27/23,195,Low OA,A,29.61,29610
2/27/23,195,Low OA,A,41.11,41110
2/27/23,195,Low OA,A,23.98,23980
2/27/23,195,Low OA,A,41.61,41610
2/27/23,195,Low OA,A,16.77,16770
2/27/23,195,Low OA,A,17.24,17240
2/27/23,195,Low OA,A,29.64,29640
2/27/23,195,Low OA,A,35.81,35810
2/27/23,195,Low OA,A,38.7,38700
2/27/23,195,Low OA,A,28.61,28610
2/27/23,195,Low OA,A,36.19,36190
2/27/23,195,Low OA,B,39.51,39510
2/27/23,195,Low OA,B,37.64,37640
2/27/23,195,Low OA,B,26.92,26920
2/27/23,195,Low OA,B,34.63,34630
2/27/23,195,Low OA,B,19.16,19160
2/27/23,195,Low OA,B,43.43,43430
2/27/23,195,Low OA,B,38.01,38010
2/27/23,195,Low OA,B,39.79,39790
2/27/23,195,Low OA,B,47.13,47130
2/27/23,195,Low OA,B,28.66,28660
2/27/23,195,Low OA,B,40.43,40430
2/27/23,195,Low OA,B,46.23,46230
2/27/23,195,Low OA,B,22.36,22360
2/27/23,195,Low OA,B,36.98,36980
2/27/23,195,Low OA,B,32.22,32220
2/27/23,195,Low OA,B,37.49,37490
2/27/23,195,Low OA,B,37.48,37480
2/27/23,195,Low OA,B,49.32,49320
2/27/23,195,Low OA,B,41.3,41300
2/27/23,195,Low OA,B,34.02,34020
2/27/23,195,Low OA,B,20.96,20960
2/27/23,195,Low OA,B,18,18000
2/27/23,195,Low OA,B,26.26,26260
2/27/23,195,Low OA,B,39.96,39960
2/27/23,195,Low OA,B,41.45,41450
2/27/23,195,Low OA,B,33.34,33340
2/27/23,195,Low OA,B,44.72,44720
2/27/23,195,Low OA,B,32.48,32480
2/27/23,195,Low OA,B,34.2,34200
2/27/23,195,Low OA,B,27.07,27070
2/27/23,195,Low OA,C,39.09,39090
2/27/23,195,Low OA,C,38.1,38100
2/27/23,195,Low OA,C,30.19,30190
2/27/23,195,Low OA,C,29.67,29670
2/27/23,195,Low OA,C,41.88,41880
2/27/23,195,Low OA,C,46.42,46420
2/27/23,195,Low OA,C,40.88,40880
2/27/23,195,Low OA,C,42.03,42030
2/27/23,195,Low OA,C,40.3,40300
2/27/23,195,Low OA,C,16.25,16250
2/27/23,195,Low OA,C,24.19,24190
2/27/23,195,Low OA,C,45.39,45390
2/27/23,195,Low OA,C,32.43,32430
2/27/23,195,Low OA,C,26.4,26400
2/27/23,195,Low OA,C,36.32,36320
2/27/23,195,Low OA,C,44.34,44340
2/27/23,195,Low OA,C,15.47,15470
2/27/23,195,Low OA,C,47.06,47060
2/27/23,195,Low OA,C,24.61,24610
2/27/23,195,Low OA,C,32.65,32650
2/27/23,195,Low OA,C,22.41,22410
2/27/23,195,Low OA,C,15.45,15450
2/27/23,195,Low OA,C,42.23,42230
2/27/23,195,Low OA,C,43.62,43620
2/27/23,195,Low OA,C,20.71,20710
2/27/23,195,Low OA,C,40.69,40690
2/27/23,195,Low OA,C,31.55,31550
2/27/23,195,Low OA,C,33.27,33270
2/27/23,195,Low OA,C,35.19,35190
2/27/23,195,Low OA,D,38.22,38220
2/27/23,195,Low OA,D,35.58,35580
2/27/23,195,Low OA,D,25.91,25910
2/27/23,195,Low OA,D,34.72,34720
2/27/23,195,Low OA,D,33.98,33980
2/27/23,195,Low OA,D,24.76,24760
2/27/23,195,Low OA,D,33.59,33590
2/27/23,195,Low OA,D,33.64,33640
2/27/23,195,Low OA,D,29.1,29100
2/27/23,195,Low OA,D,35.9,35900
2/27/23,195,Low OA,D,34.53,34530
2/27/23,195,Low OA,D,27.53,27530
2/27/23,195,Low OA,D,32.61,32610
2/27/23,195,Low OA,D,38.91,38910
2/27/23,195,Low OA,D,47.13,47130
2/27/23,195,Low OA,D,45.63,45630
2/27/23,195,Low OA,D,22.75,22750
2/27/23,195,Low OA,D,40,40000
2/27/23,195,Low OA,D,32.98,32980
2/27/23,195,Low OA,D,33.36,33360
2/27/23,195,Low OA,D,36.07,36070
2/27/23,195,Low OA,D,41.2,41200
2/27/23,195,Low OA,D,38.53,38530
2/27/23,195,Low OA,D,28.43,28430
2/27/23,195,Low OA,D,27.91,27910
2/27/23,195,Low OA,D,29.48,29480
2/27/23,195,Low OA,D,25.55,25550
2/27/23,195,Low OA,D,22.92,22920
2/27/23,195,Low OA,D,23.61,23610
2/27/23,195,Low OA,D,14.86,14860
2/27/23,195,Low OA,E,40.53,40530
2/27/23,195,Low OA,E,38.54,38540
2/27/23,195,Low OA,E,33.68,33680
2/27/23,195,Low OA,E,38.64,38640
2/27/23,195,Low OA,E,45.58,45580
2/27/23,195,Low OA,E,30.65,30650
2/27/23,195,Low OA,E,45.69,45690
2/27/23,195,Low OA,E,29.88,29880
2/27/23,195,Low OA,E,44.86,44860
2/27/23,195,Low OA,E,27.49,27490
2/27/23,195,Low OA,E,41.11,41110
2/27/23,195,Low OA,E,42.84,42840
2/27/23,195,Low OA,E,38.22,38220
2/27/23,195,Low OA,E,40.94,40940
2/27/23,195,Low OA,E,39.04,39040
2/27/23,195,Low OA,E,34.2,34200
2/27/23,195,Low OA,E,36.22,36220
2/27/23,195,Low OA,E,39.17,39170
2/27/23,195,Low OA,E,30.7,30700
2/27/23,195,Low OA,E,39.82,39820
2/27/23,195,Low OA,E,24.32,24320
2/27/23,195,Low OA,E,42.48,42480
2/27/23,195,Low OA,E,41.82,41820
2/27/23,195,Low OA,E,43.47,43470
2/27/23,195,Low OA,E,39.39,39390
2/27/23,195,Low OA,E,32.89,32890
2/27/23,195,Low OA,E,40.87,40870
2/27/23,195,Low OA,E,20.14,20140
2/27/23,195,Low OA,E,38.42,38420
2/27/23,195,Low OA,E,32.83,32830
2/27/23,195,Low OA,E,31.76,31760
2/27/23,195,Low OA,E,38.82,38820
2/27/23,195,Low OA,E,39.74,39740
2/27/23,195,Low OA,E,34.67,34670
2/27/23,195,Low OA,E,30.78,30780
2/27/23,195,Low OA,E,24.22,24220
2/27/23,195,Low OA,E,23.83,23830
2/27/23,195,Low OA,F,40.31,40310
2/27/23,195,Low OA,F,34.53,34530
2/27/23,195,Low OA,F,35.63,35630
2/27/23,195,Low OA,F,31.62,31620
2/27/23,195,Low OA,F,33.94,33940
2/27/23,195,Low OA,F,45.77,45770
2/27/23,195,Low OA,F,40.74,40740
2/27/23,195,Low OA,F,39.29,39290
2/27/23,195,Low OA,F,44.65,44650
2/27/23,195,Low OA,F,37.83,37830
2/27/23,195,Low OA,F,34.5,34500
2/27/23,195,Low OA,F,41.71,41710
2/27/23,195,Low OA,F,24.96,24960
2/27/23,195,Low OA,F,37.6,37600
2/27/23,195,Low OA,F,38.87,38870
2/27/23,195,Low OA,F,38.57,38570
2/27/23,195,Low OA,F,22.87,22870
2/27/23,195,Low OA,F,31.28,31280
2/27/23,195,Low OA,F,36.52,36520
2/27/23,195,Low OA,F,41.99,41990
2/27/23,195,Low OA,F,40.85,40850
2/27/23,195,Low OA,F,35.54,35540
2/27/23,195,Low OA,F,40.7,40700
2/27/23,195,Low OA,F,36.25,36250
2/27/23,195,Low OA,F,39.55,39550
2/27/23,195,Low OA,F,38.6,38600
2/27/23,195,Low OA,F,22.8,22800
2/27/23,195,Low OA,F,42.41,42410
2/27/23,195,Low OA,F,37.71,37710
2/27/23,195,Low OA,F,36.47,36470
2/27/23,195,Low OA,F,37.68,37680
2/27/23,195,Low OA,F,31.03,31030
2/27/23,195,Low OA,F,28.46,28460
2/27/23,195,Low OA,F,41.87,41870
2/27/23,195,Low OA,F,35.78,35780
2/27/23,195,Low OA,F,41.62,41620
2/27/23,195,Low OA,F,33.82,33820
2/27/23,195,Low OA,G,37.73,37730
2/27/23,195,Low OA,G,39.96,39960
2/27/23,195,Low OA,G,29.18,29180
2/27/23,195,Low OA,G,34.1,34100
2/27/23,195,Low OA,G,44.82,44820
2/27/23,195,Low OA,G,36.36,36360
2/27/23,195,Low OA,G,31.26,31260
2/27/23,195,Low OA,G,32.98,32980
2/27/23,195,Low OA,G,40.19,40190
2/27/23,195,Low OA,G,26.61,26610
2/27/23,195,Low OA,G,36,36000
2/27/23,195,Low OA,G,26.59,26590
2/27/23,195,Low OA,G,34.29,34290
2/27/23,195,Low OA,G,30.42,30420
2/27/23,195,Low OA,G,22.77,22770
2/27/23,195,Low OA,G,24.24,24240
2/27/23,195,Low OA,G,47.55,47550
2/27/23,195,Low OA,G,41.08,41080
2/27/23,195,Low OA,G,41.01,41010
2/27/23,195,Low OA,G,33.84,33840
2/27/23,195,Low OA,G,32.32,32320
2/27/23,195,Low OA,G,41.25,41250
2/27/23,195,Low OA,G,28.27,28270
2/27/23,195,Low OA,G,19.63,19630
2/27/23,195,Low OA,G,49.82,49820
2/27/23,195,Low OA,G,30.05,30050
2/27/23,195,Low OA,G,29.59,29590
2/27/23,195,Low OA,G,41.58,41580
2/27/23,195,Low OA,G,38.21,38210
2/27/23,195,Low OA,G,43.16,43160
2/27/23,195,Low OA,G,42.41,42410
2/27/23,195,Low OA,G,42.51,42510
2/27/23,195,Low OA,G,35.68,35680
2/27/23,195,Low OA,G,37.65,37650
2/27/23,195,Low OA,G,23.31,23310
2/27/23,195,Low OA,G,15.62,15620
2/27/23,195,Low OA,G,21.44,21440
2/27/23,195,Moderate OA,A,41.48,41480
2/27/23,195,Moderate OA,A,28.08,28080
2/27/23,195,Moderate OA,A,30.72,30720
2/27/23,195,Moderate OA,A,26.54,26540
2/27/23,195,Moderate OA,A,29.63,29630
2/27/23,195,Moderate OA,A,38.05,38050
2/27/23,195,Moderate OA,A,38.25,38250
2/27/23,195,Moderate OA,A,43.41,43410
2/27/23,195,Moderate OA,A,19.68,19680
2/27/23,195,Moderate OA,A,20.05,20050
2/27/23,195,Moderate OA,A,30.89,30890
2/27/23,195,Moderate OA,A,36.56,36560
2/27/23,195,Moderate OA,A,24.78,24780
2/27/23,195,Moderate OA,A,27.09,27090
2/27/23,195,Moderate OA,A,9.72,9720
2/27/23,195,Moderate OA,A,20.21,20210
2/27/23,195,Moderate OA,A,9.8,9800
2/27/23,195,Moderate OA,A,10.57,10570
2/27/23,195,Moderate OA,A,33.08,33080
2/27/23,195,Moderate OA,A,32.08,32080
2/27/23,195,Moderate OA,A,26.22,26220
2/27/23,195,Moderate OA,A,27.05,27050
2/27/23,195,Moderate OA,A,22.59,22590
2/27/23,195,Moderate OA,A,40.75,40750
2/27/23,195,Moderate OA,A,29.05,29050
2/27/23,195,Moderate OA,A,25.73,25730
2/27/23,195,Moderate OA,A,29.25,29250
2/27/23,195,Moderate OA,A,34.06,34060
2/27/23,195,Moderate OA,A,21.15,21150
2/27/23,195,Moderate OA,A,41.48,41480
2/27/23,195,Moderate OA,B,31.8,31800
2/27/23,195,Moderate OA,B,31.16,31160
2/27/23,195,Moderate OA,B,36.67,36670
2/27/23,195,Moderate OA,B,24.62,24620
2/27/23,195,Moderate OA,B,42.46,42460
2/27/23,195,Moderate OA,B,47,47000
2/27/23,195,Moderate OA,B,45.89,45890
2/27/23,195,Moderate OA,B,30.84,30840
2/27/23,195,Moderate OA,B,35.14,35140
2/27/23,195,Moderate OA,B,37.41,37410
2/27/23,195,Moderate OA,B,30.58,30580
2/27/23,195,Moderate OA,B,32.94,32940
2/27/23,195,Moderate OA,B,39.27,39270
2/27/23,195,Moderate OA,B,15.01,15010
2/27/23,195,Moderate OA,B,38.19,38190
2/27/23,195,Moderate OA,B,42.41,42410
2/27/23,195,Moderate OA,B,37.09,37090
2/27/23,195,Moderate OA,B,36.41,36410
2/27/23,195,Moderate OA,B,26.74,26740
2/27/23,195,Moderate OA,B,35.04,35040
2/27/23,195,Moderate OA,B,31.15,31150
2/27/23,195,Moderate OA,B,37.69,37690
2/27/23,195,Moderate OA,B,43.17,43170
2/27/23,195,Moderate OA,B,38.4,38400
2/27/23,195,Moderate OA,B,39.91,39910
2/27/23,195,Moderate OA,B,27.16,27160
2/27/23,195,Moderate OA,B,30.55,30550
2/27/23,195,Moderate OA,B,13.2,13200
2/27/23,195,Moderate OA,C,34.93,34930
2/27/23,195,Moderate OA,C,36.05,36050
2/27/23,195,Moderate OA,C,28.16,28160
2/27/23,195,Moderate OA,C,27.08,27080
2/27/23,195,Moderate OA,C,29.32,29320
2/27/23,195,Moderate OA,C,27.93,27930
2/27/23,195,Moderate OA,C,41.16,41160
2/27/23,195,Moderate OA,C,40.69,40690
2/27/23,195,Moderate OA,C,37.32,37320
2/27/23,195,Moderate OA,C,21.51,21510
2/27/23,195,Moderate OA,C,34.21,34210
2/27/23,195,Moderate OA,C,32.75,32750
2/27/23,195,Moderate OA,C,37.81,37810
2/27/23,195,Moderate OA,C,40.77,40770
2/27/23,195,Moderate OA,C,31.44,31440
2/27/23,195,Moderate OA,C,43.27,43270
2/27/23,195,Moderate OA,C,41.46,41460
2/27/23,195,Moderate OA,C,32.37,32370
2/27/23,195,Moderate OA,C,41.27,41270
2/27/23,195,Moderate OA,C,40.24,40240
2/27/23,195,Moderate OA,C,37.27,37270
2/27/23,195,Moderate OA,C,36.85,36850
2/27/23,195,Moderate OA,C,37.57,37570
2/27/23,195,Moderate OA,C,29.81,29810
2/27/23,195,Moderate OA,C,37.3,37300
2/27/23,195,Moderate OA,C,42.6,42600
2/27/23,195,Moderate OA,C,34.41,34410
2/27/23,195,Moderate OA,C,40.37,40370
2/27/23,195,Moderate OA,C,32.64,32640
2/27/23,195,Moderate OA,C,17.54,17540
2/27/23,195,Moderate OA,C,26.05,26050
2/27/23,195,Moderate OA,D,37.25,37250
2/27/23,195,Moderate OA,D,30.48,30480
2/27/23,195,Moderate OA,D,34.65,34650
2/27/23,195,Moderate OA,D,33.52,33520
2/27/23,195,Moderate OA,D,40.33,40330
2/27/23,195,Moderate OA,D,41.62,41620
2/27/23,195,Moderate OA,D,33.29,33290
2/27/23,195,Moderate OA,D,36.9,36900
2/27/23,195,Moderate OA,D,39.49,39490
2/27/23,195,Moderate OA,D,32.94,32940
2/27/23,195,Moderate OA,D,36.96,36960
2/27/23,195,Moderate OA,D,41.48,41480
2/27/23,195,Moderate OA,D,40.84,40840
2/27/23,195,Moderate OA,D,31.63,31630
2/27/23,195,Moderate OA,D,40.2,40200
2/27/23,195,Moderate OA,D,36.49,36490
2/27/23,195,Moderate OA,D,22.66,22660
2/27/23,195,Moderate OA,D,37.71,37710
2/27/23,195,Moderate OA,D,38.96,38960
2/27/23,195,Moderate OA,D,37.72,37720
2/27/23,195,Moderate OA,D,17.5,17500
2/27/23,195,Moderate OA,D,29.91,29910
2/27/23,195,Moderate OA,D,37.6,37600
2/27/23,195,Moderate OA,D,33.3,33300
2/27/23,195,Moderate OA,D,28.31,28310
2/27/23,195,Moderate OA,D,26.54,26540
2/27/23,195,Moderate OA,D,26.62,26620
2/27/23,195,Moderate OA,D,36.77,36770
2/27/23,195,Moderate OA,D,17.91,17910
2/27/23,195,Moderate OA,D,39.31,39310
2/27/23,195,Moderate OA,D,33.83,33830
2/27/23,195,Moderate OA,D,27.81,27810
2/27/23,195,Moderate OA,D,37.25,37250
2/27/23,195,Moderate OA,E,38.14,38140
2/27/23,195,Moderate OA,E,38.97,38970
2/27/23,195,Moderate OA,E,34.65,34650
2/27/23,195,Moderate OA,E,37.24,37240
2/27/23,195,Moderate OA,E,40.25,40250
2/27/23,195,Moderate OA,E,39.22,39220
2/27/23,195,Moderate OA,E,42.94,42940
2/27/23,195,Moderate OA,E,41.54,41540
2/27/23,195,Moderate OA,E,36.54,36540
2/27/23,195,Moderate OA,E,40.89,40890
2/27/23,195,Moderate OA,E,39.2,39200
2/27/23,195,Moderate OA,E,40.88,40880
2/27/23,195,Moderate OA,E,42.57,42570
2/27/23,195,Moderate OA,E,43.26,43260
2/27/23,195,Moderate OA,E,43.11,43110
2/27/23,195,Moderate OA,E,37.74,37740
2/27/23,195,Moderate OA,E,30.6,30600
2/27/23,195,Moderate OA,E,38.14,38140
2/27/23,195,Moderate OA,E,35.56,35560
2/27/23,195,Moderate OA,E,33.7,33700
2/27/23,195,Moderate OA,E,31.19,31190
2/27/23,195,Moderate OA,E,39.11,39110
2/27/23,195,Moderate OA,E,28.71,28710
2/27/23,195,Moderate OA,E,43.17,43170
2/27/23,195,Moderate OA,E,39.17,39170
2/27/23,195,Moderate OA,E,36.79,36790
2/27/23,195,Moderate OA,E,26.73,26730
2/27/23,195,Moderate OA,E,40.97,40970
2/27/23,195,Moderate OA,E,35.5,35500
2/27/23,195,Moderate OA,E,37.62,37620
2/27/23,195,Moderate OA,E,31.93,31930
2/27/23,195,Moderate OA,E,34.63,34630
2/27/23,195,Moderate OA,E,33.59,33590
2/27/23,195,Moderate OA,E,34.05,34050
